Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,backbone,batch_size,dataset_dir,dataset_name,devices,epochs,eval_epochs,eval_learning_rate,eval_patience,eval_test_perc,eval_train_perc,eval_val_perc,eval_weight_decay,experiment_eval_name,experiment_name,fit_train_split_stats/mean,fit_train_split_stats/std,fit_val_split_stats/mean,fit_val_split_stats/std,freeze_projection_head,img_size,latent_dimensions,learning_rate,log_dir,lr_scheduler,lr_scheduler_gamma,lr_step_size,momentum,num_channels,num_workers,optimizer,patience,predict_split_stats/mean,predict_split_stats/std,projection_head,projection_head_activation,projection_head_embedding_dim,projection_head_weights,run_name,save_top_k,simclr_model_ckpt,simclr_non_trainable_params,simclr_trainable_params,simclr_trainer_callbacks,standardize,temperature,test_perc,train_perc,use_mlflow,val_perc,weight_decay,weights,epoch,train_loss,val_loss
2024-05-12 17:30:55,3.1h,bd445be2dfb24f9a89460cb930c67d62,94881aa690604376bd92f62ba4454394,LOCAL,main.py,mlflow,FINISHED,resnet34,666,/mnt/synology/forschung/datasets/public,FGVCAircraft,"2,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],True,128,128,"0,78046875",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.48272956 0.51540137 0.54109888],[0.18734006 0.18444555 0.20589233],ae,SiLU,128,../ae/logs/csv/ae-train/f4d6c115ba4e41759c3a0b8aa628735f/version_0/checkpoints/epoch=99-step=6100.ckpt,94881aa690604376bd92f62ba4454394,1,logs/csv/simclr-train/94881aa690604376bd92f62ba4454394/version_0/checkpoints/epoch=143-step=1296.ckpt,65664,21301184,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"5,6651873588562","5,40922069549561"
2024-05-12 17:29:02,3.1h,3736638bb3774369b72cb9f088f13ccc,4c626e88b21a4994941c1eee5708f3a7,LOCAL,main.py,mlflow,FINISHED,resnet34,666,/mnt/synology/forschung/datasets/public,FGVCAircraft,"0,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],True,128,64,"0,78046875",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.48272956 0.51540137 0.54109888],[0.18734006 0.18444555 0.20589233],ae,SiLU,512,../ae/logs/csv/ae-train/9fdf277256ca4f9e915ef74c633f10d8/version_0/checkpoints/epoch=93-step=5734.ckpt,4c626e88b21a4994941c1eee5708f3a7,1,logs/csv/simclr-train/4c626e88b21a4994941c1eee5708f3a7/version_0/checkpoints/epoch=147-step=1332.ckpt,262656,21317504,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"5,63318157196045","5,41326713562012"
2024-05-12 14:24:56,3.1h,578f73569a9f4615812a74a484b16c35,26cea50c4179438abdede8368ca89089,LOCAL,main.py,mlflow,FINISHED,resnet34,666,/mnt/synology/forschung/datasets/public,FGVCAircraft,"1,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],True,128,128,"0,78046875",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.48272956 0.51540137 0.54109888],[0.18734006 0.18444555 0.20589233],ae,ReLU,256,../ae/logs/csv/ae-train/edeeefb6d47f4530b4616e554a890ba2/version_0/checkpoints/epoch=97-step=5978.ckpt,26cea50c4179438abdede8368ca89089,1,logs/csv/simclr-train/26cea50c4179438abdede8368ca89089/version_0/checkpoints/epoch=145-step=1314.ckpt,131328,21317568,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"5,722815990448","5,43556070327759"
2024-05-12 14:24:16,3.1h,62f29feb83c244609b7c2331ffa531e2,e6c1d34efed44878871f9e7dc28ea7e2,LOCAL,main.py,mlflow,FINISHED,resnet34,666,/mnt/synology/forschung/datasets/public,FGVCAircraft,"2,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],True,128,128,"0,78046875",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.48272956 0.51540137 0.54109888],[0.18734006 0.18444555 0.20589233],ae,ReLU,128,../ae/logs/csv/ae-train/f4d6c115ba4e41759c3a0b8aa628735f/version_0/checkpoints/epoch=99-step=6100.ckpt,e6c1d34efed44878871f9e7dc28ea7e2,1,logs/csv/simclr-train/e6c1d34efed44878871f9e7dc28ea7e2/version_0/checkpoints/epoch=147-step=1332.ckpt,65664,21301184,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"5,66237306594849","5,41607236862183"
2024-05-12 14:22:09,3.1h,37d2d264d2ba4537ad42490cca030d50,dd3df5dd14394d8c9721d3365fa0a6f5,LOCAL,main.py,mlflow,FINISHED,resnet34,666,/mnt/synology/forschung/datasets/public,FGVCAircraft,"0,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],True,128,64,"0,78046875",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.48272956 0.51540137 0.54109888],[0.18734006 0.18444555 0.20589233],ae,ReLU,512,../ae/logs/csv/ae-train/9fdf277256ca4f9e915ef74c633f10d8/version_0/checkpoints/epoch=93-step=5734.ckpt,dd3df5dd14394d8c9721d3365fa0a6f5,1,logs/csv/simclr-train/dd3df5dd14394d8c9721d3365fa0a6f5/version_0/checkpoints/epoch=147-step=1332.ckpt,262656,21317504,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"5,66517353057861","5,42408609390259"
2024-05-12 11:16:32,3.1h,e628dd1ee2b949bfb2667fd2348f79f0,c681d78d3656400ab687a89004859898,LOCAL,main.py,mlflow,FINISHED,resnet34,666,/mnt/synology/forschung/datasets/public,FGVCAircraft,"1,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],True,128,64,"0,78046875",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.48272956 0.51540137 0.54109888],[0.18734006 0.18444555 0.20589233],ae,Tanh,256,../ae/logs/csv/ae-train/edeeefb6d47f4530b4616e554a890ba2/version_0/checkpoints/epoch=97-step=5978.ckpt,c681d78d3656400ab687a89004859898,1,logs/csv/simclr-train/c681d78d3656400ab687a89004859898/version_0/checkpoints/epoch=149-step=1350.ckpt,131328,21301120,['ModelCheckpoint'],True,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"5,64512872695923","5,41273927688599"
2024-05-12 11:15:47,3.1h,9b4e0a390bfb46de9fbfd2ff234bb30c,90171238d99f4b35987af0b9a9fc10b2,LOCAL,main.py,mlflow,FINISHED,resnet34,666,/mnt/synology/forschung/datasets/public,FGVCAircraft,"2,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],True,128,64,"0,78046875",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.48272956 0.51540137 0.54109888],[0.18734006 0.18444555 0.20589233],ae,Tanh,128,../ae/logs/csv/ae-train/f4d6c115ba4e41759c3a0b8aa628735f/version_0/checkpoints/epoch=99-step=6100.ckpt,90171238d99f4b35987af0b9a9fc10b2,1,logs/csv/simclr-train/90171238d99f4b35987af0b9a9fc10b2/version_0/checkpoints/epoch=149-step=1350.ckpt,65664,21292928,['ModelCheckpoint'],True,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"5,69132518768311","5,43938302993774"
2024-05-12 08:08:45,3.1h,57eb035799144d87a6139ae3681f1f18,40651ba79d0b44749256fd2586e5780f,LOCAL,main.py,mlflow,FINISHED,resnet34,666,/mnt/synology/forschung/datasets/public,FGVCAircraft,"1,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],True,128,64,"0,78046875",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.48272956 0.51540137 0.54109888],[0.18734006 0.18444555 0.20589233],ae,Sigmoid,256,../ae/logs/csv/ae-train/edeeefb6d47f4530b4616e554a890ba2/version_0/checkpoints/epoch=97-step=5978.ckpt,40651ba79d0b44749256fd2586e5780f,1,logs/csv/simclr-train/40651ba79d0b44749256fd2586e5780f/version_0/checkpoints/epoch=147-step=1332.ckpt,131328,21301120,['ModelCheckpoint'],True,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"5,83547353744507","5,61973857879639"
2024-05-12 08:08:23,3.1h,2efc592bca9746b9873cd0b58b1ee273,9852e104ed63426fac524ea67788a658,LOCAL,main.py,mlflow,FINISHED,resnet34,666,/mnt/synology/forschung/datasets/public,FGVCAircraft,"2,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],True,128,64,"0,78046875",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.48272956 0.51540137 0.54109888],[0.18734006 0.18444555 0.20589233],ae,Sigmoid,128,../ae/logs/csv/ae-train/f4d6c115ba4e41759c3a0b8aa628735f/version_0/checkpoints/epoch=99-step=6100.ckpt,9852e104ed63426fac524ea67788a658,1,logs/csv/simclr-train/9852e104ed63426fac524ea67788a658/version_0/checkpoints/epoch=145-step=1314.ckpt,65664,21292928,['ModelCheckpoint'],True,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"5,74299669265747","5,51112508773804"
2024-05-12 04:57:23,3.2h,438aee14ae5b4938ab93cbfe7e77369a,bc384ffff11846dda1db32a135aa877f,LOCAL,main.py,mlflow,FINISHED,resnet34,666,/mnt/synology/forschung/datasets/public,FGVCAircraft,"2,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],True,128,64,"0,78046875",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.48272956 0.51540137 0.54109888],[0.18734006 0.18444555 0.20589233],ae,SiLU,128,../ae/logs/csv/ae-train/f4d6c115ba4e41759c3a0b8aa628735f/version_0/checkpoints/epoch=99-step=6100.ckpt,bc384ffff11846dda1db32a135aa877f,1,logs/csv/simclr-train/bc384ffff11846dda1db32a135aa877f/version_0/checkpoints/epoch=147-step=1332.ckpt,65664,21292928,['ModelCheckpoint'],True,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"5,66864347457886","5,41022968292236"
2024-05-12 04:57:23,3.2h,f599cb03a95840de890caf4c232d8481,58b7c8ad72de4e5da46498cebb9326e4,LOCAL,main.py,mlflow,FINISHED,resnet34,666,/mnt/synology/forschung/datasets/public,FGVCAircraft,"1,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],True,128,64,"0,78046875",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.48272956 0.51540137 0.54109888],[0.18734006 0.18444555 0.20589233],ae,SiLU,256,../ae/logs/csv/ae-train/edeeefb6d47f4530b4616e554a890ba2/version_0/checkpoints/epoch=97-step=5978.ckpt,58b7c8ad72de4e5da46498cebb9326e4,1,logs/csv/simclr-train/58b7c8ad72de4e5da46498cebb9326e4/version_0/checkpoints/epoch=135-step=1224.ckpt,131328,21301120,['ModelCheckpoint'],True,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"5,74951028823853","5,45578289031982"
2024-05-12 01:47:55,3.1h,762659f2b3c9431da02537ec271224a1,51b73cf48f11495d8a25ac881a84d161,LOCAL,main.py,mlflow,FINISHED,resnet34,666,/mnt/synology/forschung/datasets/public,FGVCAircraft,"2,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],True,128,64,"0,78046875",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.48272956 0.51540137 0.54109888],[0.18734006 0.18444555 0.20589233],ae,ReLU,128,../ae/logs/csv/ae-train/f4d6c115ba4e41759c3a0b8aa628735f/version_0/checkpoints/epoch=99-step=6100.ckpt,51b73cf48f11495d8a25ac881a84d161,1,logs/csv/simclr-train/51b73cf48f11495d8a25ac881a84d161/version_0/checkpoints/epoch=135-step=1224.ckpt,65664,21292928,['ModelCheckpoint'],True,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"5,70766687393189","5,43374729156494"
2024-05-12 01:47:23,3.2h,e316aa4daf404a91a73b0207a5cdf64d,4a22c8b87a6b4ccbb16301c4a8c79734,LOCAL,main.py,mlflow,FINISHED,resnet34,666,/mnt/synology/forschung/datasets/public,FGVCAircraft,"1,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],True,128,64,"0,78046875",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.48272956 0.51540137 0.54109888],[0.18734006 0.18444555 0.20589233],ae,ReLU,256,../ae/logs/csv/ae-train/edeeefb6d47f4530b4616e554a890ba2/version_0/checkpoints/epoch=97-step=5978.ckpt,4a22c8b87a6b4ccbb16301c4a8c79734,1,logs/csv/simclr-train/4a22c8b87a6b4ccbb16301c4a8c79734/version_0/checkpoints/epoch=131-step=1188.ckpt,131328,21301120,['ModelCheckpoint'],True,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"5,72827243804932","5,4430079460144"
2024-05-11 22:41:44,3.1h,d596897136d94ec6b293972610091e4a,792ac3c2b100480e94f0d7ac7811f3b7,LOCAL,main.py,mlflow,FINISHED,resnet34,666,/mnt/synology/forschung/datasets/public,FGVCAircraft,"2,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],True,128,64,"0,78046875",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.48272956 0.51540137 0.54109888],[0.18734006 0.18444555 0.20589233],ae,Tanh,128,../ae/logs/csv/ae-train/f4d6c115ba4e41759c3a0b8aa628735f/version_0/checkpoints/epoch=99-step=6100.ckpt,792ac3c2b100480e94f0d7ac7811f3b7,1,logs/csv/simclr-train/792ac3c2b100480e94f0d7ac7811f3b7/version_0/checkpoints/epoch=135-step=1224.ckpt,65664,21292928,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"5,66590452194214","5,41443014144898"
2024-05-11 22:41:08,3.1h,719ae61d4e7b4513a989bccf61557b44,8ed73d8c684e47eea71769856809c07b,LOCAL,main.py,mlflow,FINISHED,resnet34,666,/mnt/synology/forschung/datasets/public,FGVCAircraft,"1,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],True,128,64,"0,78046875",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.48272956 0.51540137 0.54109888],[0.18734006 0.18444555 0.20589233],ae,Tanh,256,../ae/logs/csv/ae-train/edeeefb6d47f4530b4616e554a890ba2/version_0/checkpoints/epoch=97-step=5978.ckpt,8ed73d8c684e47eea71769856809c07b,1,logs/csv/simclr-train/8ed73d8c684e47eea71769856809c07b/version_0/checkpoints/epoch=138-step=1251.ckpt,131328,21301120,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"5,70260095596314","5,43690013885498"
2024-05-11 19:35:41,3.1h,9f2a4c3ba7ef44faaa39df51d6d640fa,bea2461ecef24b33b6c3b4c3b0504cee,LOCAL,main.py,mlflow,FINISHED,resnet34,666,/mnt/synology/forschung/datasets/public,FGVCAircraft,"2,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],True,128,64,"0,78046875",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.48272956 0.51540137 0.54109888],[0.18734006 0.18444555 0.20589233],ae,Sigmoid,128,../ae/logs/csv/ae-train/f4d6c115ba4e41759c3a0b8aa628735f/version_0/checkpoints/epoch=99-step=6100.ckpt,bea2461ecef24b33b6c3b4c3b0504cee,1,logs/csv/simclr-train/bea2461ecef24b33b6c3b4c3b0504cee/version_0/checkpoints/epoch=134-step=1215.ckpt,65664,21292928,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"5,81629657745361","5,61342477798462"
2024-05-11 19:35:05,3.1h,4038c692b50e405a8a7fb0e1e988b113,39db0f691eae4b1aa681e0b1c3cb35fc,LOCAL,main.py,mlflow,FINISHED,resnet34,666,/mnt/synology/forschung/datasets/public,FGVCAircraft,"1,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],True,128,64,"0,78046875",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.48272956 0.51540137 0.54109888],[0.18734006 0.18444555 0.20589233],ae,Sigmoid,256,../ae/logs/csv/ae-train/edeeefb6d47f4530b4616e554a890ba2/version_0/checkpoints/epoch=97-step=5978.ckpt,39db0f691eae4b1aa681e0b1c3cb35fc,1,logs/csv/simclr-train/39db0f691eae4b1aa681e0b1c3cb35fc/version_0/checkpoints/epoch=149-step=1350.ckpt,131328,21301120,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"5,71272230148315","5,51071357727051"
2024-05-11 16:26:27,3.1h,2ffdcf882e124ec2bc8120b54c474f9b,c6abd9cf5f1f447cb958611423c5b68b,LOCAL,main.py,mlflow,FINISHED,resnet34,666,/mnt/synology/forschung/datasets/public,FGVCAircraft,"2,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],True,128,64,"0,78046875",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.48272956 0.51540137 0.54109888],[0.18734006 0.18444555 0.20589233],ae,SiLU,128,../ae/logs/csv/ae-train/f4d6c115ba4e41759c3a0b8aa628735f/version_0/checkpoints/epoch=99-step=6100.ckpt,c6abd9cf5f1f447cb958611423c5b68b,1,logs/csv/simclr-train/c6abd9cf5f1f447cb958611423c5b68b/version_0/checkpoints/epoch=135-step=1224.ckpt,65664,21292928,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"5,68468236923218","5,41438865661621"
2024-05-11 16:26:22,3.1h,f0647ba8b02c4092a246857a2ddf325a,d7f876ce3c06476082923f36e2f570d7,LOCAL,main.py,mlflow,FINISHED,resnet34,666,/mnt/synology/forschung/datasets/public,FGVCAircraft,"1,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],True,128,64,"0,78046875",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.48272956 0.51540137 0.54109888],[0.18734006 0.18444555 0.20589233],ae,SiLU,256,../ae/logs/csv/ae-train/edeeefb6d47f4530b4616e554a890ba2/version_0/checkpoints/epoch=97-step=5978.ckpt,d7f876ce3c06476082923f36e2f570d7,1,logs/csv/simclr-train/d7f876ce3c06476082923f36e2f570d7/version_0/checkpoints/epoch=125-step=1134.ckpt,131328,21301120,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"5,67292451858521","5,41925954818726"
2024-05-11 13:20:22,3.1h,05255382f93847f98c34d6b1af12453b,035072ae52834f6aa036f1706db431a3,LOCAL,main.py,mlflow,FINISHED,resnet34,666,/mnt/synology/forschung/datasets/public,FGVCAircraft,"2,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],True,128,64,"0,78046875",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.48272956 0.51540137 0.54109888],[0.18734006 0.18444555 0.20589233],ae,ReLU,128,../ae/logs/csv/ae-train/f4d6c115ba4e41759c3a0b8aa628735f/version_0/checkpoints/epoch=99-step=6100.ckpt,035072ae52834f6aa036f1706db431a3,1,logs/csv/simclr-train/035072ae52834f6aa036f1706db431a3/version_0/checkpoints/epoch=147-step=1332.ckpt,65664,21292928,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"5,66952562332153","5,40483093261719"
2024-05-11 13:19:12,3.1h,a6a3643680684c5cbc41b6ad6a39962b,c31bfa1752de4fbd8147f48841105799,LOCAL,main.py,mlflow,FINISHED,resnet34,666,/mnt/synology/forschung/datasets/public,FGVCAircraft,"1,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],True,128,64,"0,78046875",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.48272956 0.51540137 0.54109888],[0.18734006 0.18444555 0.20589233],ae,ReLU,256,../ae/logs/csv/ae-train/edeeefb6d47f4530b4616e554a890ba2/version_0/checkpoints/epoch=97-step=5978.ckpt,c31bfa1752de4fbd8147f48841105799,1,logs/csv/simclr-train/c31bfa1752de4fbd8147f48841105799/version_0/checkpoints/epoch=135-step=1224.ckpt,131328,21301120,['ModelCheckpoint'],False,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"5,77685976028442","5,47145175933838"
2024-05-11 10:11:19,3.2h,2d8ecf7b27b34e24a1f5aeba03afbe96,6b6ec848b6ff4543a643e8bea0ca323b,LOCAL,main.py,mlflow,FINISHED,resnet34,666,/mnt/synology/forschung/datasets/public,FGVCAircraft,"0,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],True,128,32,"0,78046875",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.48272956 0.51540137 0.54109888],[0.18734006 0.18444555 0.20589233],ae,Tanh,512,../ae/logs/csv/ae-train/9fdf277256ca4f9e915ef74c633f10d8/version_0/checkpoints/epoch=93-step=5734.ckpt,6b6ec848b6ff4543a643e8bea0ca323b,1,logs/csv/simclr-train/6b6ec848b6ff4543a643e8bea0ca323b/version_0/checkpoints/epoch=146-step=1323.ckpt,262656,21301088,['ModelCheckpoint'],True,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"5,82800102233887","5,46703290939331"
2024-05-11 10:10:47,3.2h,e3c7ca2c0bec4d479d4b9d9bf311f08c,366ef9d0673d4aedab577a4654ebd185,LOCAL,main.py,mlflow,FINISHED,resnet34,666,/mnt/synology/forschung/datasets/public,FGVCAircraft,"2,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],True,128,32,"0,78046875",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.48272956 0.51540137 0.54109888],[0.18734006 0.18444555 0.20589233],ae,Tanh,128,../ae/logs/csv/ae-train/f4d6c115ba4e41759c3a0b8aa628735f/version_0/checkpoints/epoch=99-step=6100.ckpt,366ef9d0673d4aedab577a4654ebd185,1,logs/csv/simclr-train/366ef9d0673d4aedab577a4654ebd185/version_0/checkpoints/epoch=120-step=1089.ckpt,65664,21288800,['ModelCheckpoint'],True,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"5,6704568862915","5,42789268493652"
2024-05-11 10:10:15,3.1h,f020bc139d7946aeb332c7ba1b8a1ee0,bb493c7e936a497bb2c004bc7d9f19f8,LOCAL,main.py,mlflow,FINISHED,resnet34,666,/mnt/synology/forschung/datasets/public,FGVCAircraft,"1,",150,50,"0,001",0,"0,2","0,7","0,1",0,simclr-eval,simclr-train,[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],[0.48621138 0.51796093 0.54205516],[0.18824135 0.18576201 0.20725511],True,128,32,"0,78046875",logs,CosineAnnealingLR,None,40,"0,9",3,-1,SGD,0,[0.48272956 0.51540137 0.54109888],[0.18734006 0.18444555 0.20589233],ae,Tanh,256,../ae/logs/csv/ae-train/edeeefb6d47f4530b4616e554a890ba2/version_0/checkpoints/epoch=97-step=5978.ckpt,bb493c7e936a497bb2c004bc7d9f19f8,1,logs/csv/simclr-train/bb493c7e936a497bb2c004bc7d9f19f8/version_0/checkpoints/epoch=143-step=1296.ckpt,131328,21292896,['ModelCheckpoint'],True,"0,5","0,2","0,7",True,"0,1","0,00001",DEFAULT,149,"5,75815200805664","5,44188499450684"
